Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
ford,explorer,2023.0,2.2,petrol,manual,56423.0,3.0,4.0,12071.0
volkswagen,golf,2017.0,3.1,electric,semi-automatic,37073.0,5.0,1.0,13558.0
chevrolet,impala,2003.0,4.6,electric,manual,158500.0,4.0,2.0,8430.0
honda,accord,2021.0,4.0,electric,manual,294376.0,4.0,3.0,10512.0
ford,focus,2023.0,4.0,electric,automatic,76511.0,3.0,4.0,16969.0
chevrolet,impala,2009.0,2.7,petrol,semi-automatic,284027.0,2.0,5.0,3819.0
chevrolet,malibu,2018.0,3.4,diesel,manual,62906.0,5.0,4.0,11641.0
bmw,x5,2009.0,2.6,diesel,automatic,229343.0,2.0,2.0,6313.0
chevrolet,malibu,2003.0,1.1,electric,semi-automatic,155176.0,4.0,5.0,4996.0
mercedes,gla,2022.0,2.1,hybrid,manual,167931.0,5.0,1.0,10441.0
honda,accord,2005.0,4.4,petrol,manual,107963.0,4.0,4.0,7840.0
hyundai,sonata,2013.0,1.8,diesel,manual,5626.0,5.0,1.0,9687.0
hyundai,sonata,2004.0,1.7,petrol,manual,45002.0,2.0,4.0,6099.0
ford,focus,2016.0,4.7,electric,semi-automatic,291218.0,3.0,2.0,9775.0
toyota,camry,2021.0,1.3,diesel,semi-automatic,12904.0,4.0,3.0,11441.0
audi,a3,2023.0,3.5,petrol,automatic,75607.0,2.0,2.0,14487.0
hyundai,elantra,2019.0,1.7,petrol,automatic,72160.0,3.0,2.0,11556.0
hyundai,tucson,2017.0,2.8,hybrid,semi-automatic,191935.0,4.0,2.0,9161.0
ford,explorer,2003.0,2.4,petrol,manual,150463.0,4.0,3.0,4390.0
bmw,5 series,2021.0,3.7,diesel,automatic,298263.0,3.0,1.0,9634.0
honda,accord,2023.0,1.7,hybrid,automatic,274093.0,5.0,5.0,9718.0
volkswagen,passat,2009.0,1.6,petrol,semi-automatic,81521.0,2.0,2.0,6769.0
volkswagen,golf,2007.0,1.6,electric,manual,12420.0,3.0,1.0,9551.0
mercedes,c-class,2002.0,1.1,petrol,manual,144038.0,4.0,5.0,2919.0
kia,sportage,2019.0,3.5,petrol,manual,174322.0,2.0,5.0,9813.0
kia,sportage,2016.0,4.4,petrol,semi-automatic,72394.0,3.0,2.0,11852.0
volkswagen,golf,2019.0,4.6,electric,manual,174945.0,4.0,2.0,12901.0
chevrolet,impala,2020.0,1.2,diesel,semi-automatic,130798.0,4.0,3.0,8684.0
ford,fiesta,2014.0,4.4,petrol,manual,271899.0,2.0,4.0,7262.0
toyota,rav4,2003.0,2.6,hybrid,semi-automatic,179172.0,3.0,4.0,5016.0
mercedes,e-class,2014.0,1.8,electric,automatic,150548.0,3.0,2.0,10589.0
honda,accord,2021.0,4.4,diesel,automatic,292643.0,5.0,4.0,10447.0
audi,a3,2012.0,4.0,petrol,automatic,63636.0,5.0,3.0,11927.0
audi,a3,2021.0,4.2,hybrid,manual,5409.0,3.0,5.0,15491.0
mercedes,c-class,2019.0,4.0,diesel,semi-automatic,40078.0,3.0,5.0,12998.0
toyota,corolla,2010.0,2.2,electric,manual,217449.0,3.0,1.0,6951.0
bmw,5 series,2003.0,2.8,petrol,automatic,176448.0,5.0,5.0,5771.0
ford,fiesta,2011.0,4.5,petrol,automatic,280977.0,4.0,1.0,7780.0
hyundai,tucson,2007.0,4.9,electric,automatic,7559.0,3.0,5.0,14448.0
honda,cr-v,2021.0,4.4,diesel,manual,60321.0,2.0,2.0,13593.0
hyundai,tucson,2012.0,3.0,diesel,manual,194978.0,5.0,1.0,6800.0
audi,q5,2008.0,1.7,hybrid,manual,297600.0,4.0,5.0,3248.0
volkswagen,golf,2020.0,4.6,electric,manual,289920.0,2.0,4.0,10901.0
kia,optima,2009.0,1.7,hybrid,manual,181774.0,3.0,3.0,5864.0
bmw,5 series,2022.0,5.0,petrol,semi-automatic,155364.0,3.0,1.0,12592.0
audi,q5,2018.0,4.0,electric,automatic,249695.0,3.0,4.0,12006.0
volkswagen,golf,2009.0,4.1,diesel,manual,118189.0,5.0,3.0,8536.0
volkswagen,passat,2018.0,1.4,hybrid,automatic,253482.0,4.0,1.0,8330.0
hyundai,tucson,2002.0,2.6,electric,semi-automatic,171522.0,2.0,4.0,5869.0
chevrolet,equinox,2010.0,4.3,hybrid,semi-automatic,121970.0,4.0,4.0,9960.0
honda,accord,2000.0,3.1,hybrid,manual,65872.0,5.0,3.0,6882.0
honda,accord,2009.0,2.2,hybrid,semi-automatic,8532.0,2.0,2.0,9829.0
kia,rio,2010.0,3.9,petrol,automatic,194658.0,4.0,4.0,8606.0
honda,cr-v,2012.0,3.6,electric,manual,160829.0,3.0,5.0,10083.0
chevrolet,equinox,2012.0,2.6,hybrid,semi-automatic,64095.0,5.0,2.0,10018.0
honda,civic,2018.0,2.0,diesel,manual,194438.0,2.0,4.0,7611.0
honda,cr-v,2019.0,1.5,hybrid,automatic,251069.0,4.0,3.0,8778.0
hyundai,tucson,2009.0,4.4,petrol,automatic,4041.0,2.0,3.0,12619.0
chevrolet,impala,2005.0,2.0,electric,semi-automatic,213686.0,3.0,5.0,5326.0
chevrolet,impala,2016.0,2.6,hybrid,semi-automatic,95040.0,3.0,1.0,10599.0
volkswagen,tiguan,2007.0,4.5,hybrid,semi-automatic,8889.0,4.0,3.0,11522.0
honda,accord,2017.0,2.6,diesel,manual,248401.0,5.0,5.0,6831.0
ford,fiesta,2010.0,1.3,diesel,semi-automatic,294978.0,4.0,5.0,2500.0
volkswagen,golf,2022.0,4.0,petrol,manual,145763.0,4.0,2.0,11784.0
bmw,x5,2020.0,1.6,electric,manual,111811.0,4.0,5.0,11463.0
audi,a3,2023.0,1.1,hybrid,semi-automatic,184.0,2.0,4.0,13096.0
chevrolet,impala,2005.0,3.9,electric,semi-automatic,39271.0,2.0,4.0,10714.0
ford,focus,2000.0,1.1,electric,automatic,112301.0,5.0,4.0,6453.0
hyundai,elantra,2021.0,3.1,diesel,manual,89567.0,5.0,5.0,11708.0
chevrolet,impala,2006.0,3.7,electric,manual,44684.0,2.0,2.0,10706.0
volkswagen,golf,2020.0,4.4,hybrid,automatic,37821.0,2.0,5.0,16243.0
honda,civic,2015.0,2.3,diesel,manual,99930.0,5.0,2.0,8901.0
honda,cr-v,2013.0,2.2,hybrid,automatic,127124.0,3.0,2.0,10157.0
kia,rio,2021.0,1.5,petrol,automatic,181584.0,2.0,2.0,9768.0
toyota,camry,2012.0,3.9,petrol,automatic,26374.0,5.0,2.0,12572.0
hyundai,tucson,2019.0,1.3,electric,manual,269936.0,3.0,2.0,7701.0
bmw,5 series,2001.0,3.3,diesel,manual,121660.0,3.0,3.0,5266.0
audi,q5,2014.0,3.3,hybrid,automatic,97781.0,4.0,3.0,12144.0
hyundai,elantra,2009.0,1.9,hybrid,automatic,125183.0,2.0,5.0,8696.0
chevrolet,impala,2004.0,2.5,diesel,manual,143348.0,5.0,5.0,4933.0
toyota,corolla,2009.0,3.1,electric,automatic,202524.0,2.0,5.0,9349.0
bmw,x5,2016.0,4.8,electric,manual,248882.0,4.0,1.0,10722.0
honda,accord,2023.0,1.2,petrol,semi-automatic,41087.0,5.0,3.0,11378.0
kia,optima,2004.0,3.2,electric,manual,165135.0,3.0,3.0,7197.0
hyundai,sonata,2003.0,1.3,petrol,manual,20083.0,5.0,4.0,5898.0
toyota,camry,2014.0,2.5,petrol,semi-automatic,168763.0,3.0,3.0,7424.0
bmw,5 series,2013.0,4.2,electric,semi-automatic,54813.0,4.0,5.0,13103.0
mercedes,c-class,2015.0,1.3,petrol,automatic,12241.0,4.0,5.0,11155.0
honda,civic,2004.0,2.6,electric,semi-automatic,275293.0,2.0,4.0,4394.0
ford,fiesta,2022.0,4.3,petrol,semi-automatic,236467.0,2.0,4.0,10270.0
honda,cr-v,2005.0,3.4,diesel,semi-automatic,28746.0,4.0,5.0,8425.0
ford,fiesta,2017.0,5.0,diesel,automatic,37949.0,4.0,4.0,14941.0
kia,rio,2017.0,4.0,electric,automatic,163393.0,5.0,4.0,13432.0
kia,sportage,2019.0,4.0,hybrid,automatic,77676.0,4.0,4.0,14746.0
ford,fiesta,2020.0,1.7,hybrid,manual,19547.0,5.0,4.0,12409.0
kia,sportage,2018.0,1.6,electric,manual,251666.0,5.0,4.0,8066.0
hyundai,elantra,2000.0,3.4,hybrid,automatic,242435.0,4.0,1.0,5151.0
hyundai,tucson,2011.0,1.3,diesel,automatic,278115.0,4.0,2.0,4637.0
honda,accord,2020.0,1.0,electric,manual,76833.0,4.0,3.0,11563.0
kia,sportage,2021.0,2.0,diesel,automatic,218786.0,2.0,4.0,9524.0
audi,a4,2022.0,2.1,electric,semi-automatic,268172.0,3.0,5.0,9436.0
mercedes,e-class,2003.0,3.7,petrol,manual,119469.0,3.0,2.0,6310.0
honda,accord,2005.0,2.4,hybrid,automatic,234690.0,4.0,3.0,5806.0
volkswagen,golf,2009.0,2.2,electric,automatic,134232.0,4.0,5.0,9815.0
bmw,3 series,2000.0,2.5,diesel,automatic,289639.0,5.0,5.0,2307.0
volkswagen,tiguan,2001.0,3.5,diesel,automatic,25430.0,3.0,3.0,8891.0
bmw,5 series,2005.0,1.3,electric,semi-automatic,274058.0,4.0,3.0,3418.0
chevrolet,impala,2023.0,4.7,petrol,manual,64538.0,4.0,2.0,14409.0
kia,optima,2016.0,2.8,petrol,manual,123314.0,5.0,4.0,9233.0
kia,rio,2021.0,3.7,electric,automatic,110781.0,3.0,4.0,15384.0
honda,accord,2012.0,4.3,hybrid,semi-automatic,232650.0,2.0,5.0,8347.0
audi,a4,2006.0,1.1,diesel,automatic,118381.0,3.0,3.0,6132.0
kia,rio,2003.0,4.7,diesel,semi-automatic,144352.0,3.0,5.0,6812.0
audi,q5,2021.0,4.9,diesel,automatic,281135.0,3.0,3.0,11177.0
honda,cr-v,2023.0,2.9,hybrid,manual,120557.0,3.0,4.0,12488.0
mercedes,gla,2005.0,4.8,hybrid,semi-automatic,168485.0,2.0,5.0,8030.0
toyota,corolla,2010.0,1.6,petrol,semi-automatic,76554.0,2.0,3.0,7168.0
chevrolet,impala,2010.0,4.7,petrol,semi-automatic,217082.0,4.0,4.0,7458.0
toyota,camry,2018.0,4.6,electric,manual,224912.0,3.0,4.0,11601.0
kia,rio,2023.0,4.2,hybrid,automatic,3490.0,5.0,2.0,17630.0
toyota,camry,2007.0,3.7,diesel,semi-automatic,11460.0,4.0,2.0,9670.0
toyota,rav4,2014.0,4.9,hybrid,automatic,45435.0,3.0,1.0,14791.0
hyundai,elantra,2005.0,2.8,diesel,manual,260651.0,5.0,5.0,3186.0
mercedes,gla,2010.0,3.7,hybrid,manual,41013.0,4.0,3.0,10979.0
volkswagen,passat,2016.0,4.9,hybrid,manual,54089.0,2.0,5.0,13718.0
bmw,x5,2014.0,4.0,petrol,automatic,98093.0,3.0,5.0,11838.0
toyota,rav4,2001.0,3.4,hybrid,manual,38559.0,5.0,2.0,8028.0
volkswagen,tiguan,2015.0,5.0,diesel,semi-automatic,69099.0,5.0,3.0,12218.0
kia,rio,2006.0,4.8,hybrid,automatic,94656.0,2.0,4.0,11306.0
volkswagen,tiguan,2013.0,4.9,diesel,semi-automatic,20668.0,4.0,2.0,12486.0
chevrolet,malibu,2009.0,3.8,hybrid,manual,137636.0,3.0,5.0,8847.0
hyundai,sonata,2015.0,2.2,petrol,manual,147721.0,5.0,1.0,7845.0
ford,fiesta,2019.0,3.3,electric,manual,71379.0,2.0,4.0,13672.0
ford,fiesta,2018.0,2.1,hybrid,manual,275415.0,3.0,5.0,7091.0
bmw,5 series,2007.0,5.0,electric,semi-automatic,72561.0,4.0,2.0,11748.0
bmw,3 series,2001.0,2.9,electric,automatic,180162.0,5.0,2.0,7196.0
ford,fiesta,2022.0,4.9,electric,semi-automatic,233852.0,5.0,1.0,12922.0
ford,fiesta,2023.0,4.3,petrol,semi-automatic,28020.0,3.0,3.0,14739.0
kia,sportage,2001.0,4.0,hybrid,automatic,146969.0,2.0,2.0,7960.0
mercedes,e-class,2007.0,5.0,petrol,semi-automatic,54650.0,5.0,3.0,10107.0
honda,accord,2000.0,3.2,petrol,semi-automatic,39017.0,4.0,2.0,6519.0
ford,explorer,2008.0,1.6,hybrid,semi-automatic,209359.0,4.0,5.0,4912.0
bmw,5 series,2014.0,3.6,petrol,semi-automatic,261884.0,3.0,5.0,6662.0
ford,explorer,2005.0,1.9,electric,automatic,185499.0,3.0,2.0,7290.0
honda,civic,2006.0,2.0,hybrid,semi-automatic,209270.0,5.0,1.0,4714.0
audi,a4,2013.0,1.1,hybrid,semi-automatic,236848.0,2.0,1.0,5363.0
kia,rio,2008.0,1.5,electric,automatic,5129.0,5.0,3.0,11397.0
volkswagen,passat,2004.0,4.8,diesel,semi-automatic,219831.0,3.0,5.0,5703.0
ford,fiesta,2012.0,1.4,electric,manual,159569.0,4.0,4.0,7908.0
ford,fiesta,2005.0,3.4,hybrid,semi-automatic,176203.0,2.0,5.0,6475.0
mercedes,e-class,2008.0,4.3,hybrid,automatic,47221.0,4.0,2.0,12355.0
chevrolet,impala,2003.0,2.9,petrol,semi-automatic,254487.0,3.0,3.0,2810.0
chevrolet,equinox,2012.0,4.6,petrol,semi-automatic,213619.0,4.0,5.0,8027.0
ford,explorer,2002.0,2.8,electric,manual,262734.0,5.0,3.0,4245.0
hyundai,tucson,2021.0,4.6,hybrid,automatic,43494.0,5.0,1.0,16630.0
mercedes,gla,2019.0,1.9,hybrid,automatic,69583.0,5.0,5.0,12808.0
toyota,camry,2014.0,1.4,hybrid,semi-automatic,236449.0,3.0,4.0,5971.0
ford,focus,2004.0,2.5,electric,automatic,81781.0,2.0,3.0,9664.0
bmw,5 series,2007.0,2.8,petrol,semi-automatic,196469.0,4.0,1.0,5070.0
toyota,camry,2007.0,3.2,hybrid,manual,220661.0,4.0,3.0,5986.0
kia,rio,2011.0,2.5,diesel,manual,106854.0,4.0,2.0,7762.0
hyundai,sonata,2018.0,2.1,hybrid,automatic,42010.0,5.0,3.0,13259.0
bmw,x5,2003.0,5.0,hybrid,automatic,186907.0,2.0,4.0,8761.0
mercedes,c-class,2011.0,4.2,petrol,semi-automatic,292078.0,3.0,4.0,5758.0
ford,focus,2022.0,4.1,hybrid,manual,166503.0,4.0,1.0,12469.0
chevrolet,equinox,2006.0,1.5,petrol,semi-automatic,263388.0,4.0,3.0,2132.0
bmw,x5,2019.0,2.2,petrol,manual,87158.0,5.0,3.0,10256.0
bmw,x5,2018.0,4.4,hybrid,manual,210532.0,5.0,2.0,10689.0
audi,a3,2021.0,1.8,petrol,manual,286696.0,3.0,3.0,6466.0
chevrolet,equinox,2017.0,1.6,electric,automatic,49991.0,4.0,2.0,13300.0
honda,accord,2017.0,3.9,electric,semi-automatic,159408.0,5.0,5.0,11911.0
honda,accord,2011.0,4.8,petrol,semi-automatic,167930.0,5.0,5.0,8841.0
ford,focus,2018.0,4.5,hybrid,manual,214466.0,3.0,3.0,10710.0
mercedes,gla,2016.0,4.2,electric,semi-automatic,55500.0,2.0,5.0,13990.0
kia,sportage,2000.0,2.0,petrol,semi-automatic,293745.0,4.0,2.0,2000.0
mercedes,e-class,2008.0,2.5,electric,manual,155908.0,2.0,2.0,7881.0
bmw,5 series,2012.0,2.2,petrol,automatic,98617.0,4.0,1.0,9427.0
honda,civic,2010.0,3.4,electric,automatic,76872.0,3.0,5.0,12462.0
toyota,rav4,2020.0,2.7,hybrid,semi-automatic,229293.0,4.0,2.0,9214.0
chevrolet,malibu,2011.0,3.0,petrol,manual,7493.0,4.0,5.0,10250.0
mercedes,e-class,2013.0,3.0,electric,semi-automatic,152475.0,5.0,1.0,9950.0
mercedes,gla,2008.0,3.6,diesel,automatic,289881.0,3.0,2.0,5802.0
hyundai,elantra,2003.0,3.7,petrol,manual,287266.0,2.0,4.0,2954.0
honda,civic,2019.0,4.5,electric,semi-automatic,187412.0,4.0,1.0,12551.0
volkswagen,passat,2000.0,2.7,diesel,manual,163675.0,2.0,4.0,3526.0
mercedes,c-class,2018.0,1.7,electric,semi-automatic,128889.0,4.0,2.0,10622.0
honda,cr-v,2009.0,5.0,petrol,semi-automatic,243936.0,4.0,5.0,6921.0
audi,a4,2011.0,2.2,diesel,automatic,100297.0,4.0,1.0,9094.0
bmw,5 series,2000.0,1.9,diesel,manual,88570.0,4.0,2.0,4228.0
audi,a3,2020.0,1.0,electric,semi-automatic,12176.0,2.0,1.0,12856.0
honda,civic,2002.0,1.6,diesel,semi-automatic,209751.0,3.0,2.0,2104.0
hyundai,elantra,2014.0,4.5,petrol,manual,84216.0,3.0,2.0,11115.0
toyota,camry,2012.0,4.3,electric,semi-automatic,76558.0,4.0,5.0,12468.0
honda,civic,2017.0,1.6,hybrid,manual,32531.0,5.0,4.0,11149.0
bmw,x5,2002.0,2.7,diesel,automatic,3714.0,2.0,4.0,8825.0
hyundai,sonata,2018.0,1.5,hybrid,semi-automatic,181778.0,5.0,1.0,8364.0
kia,rio,2005.0,4.5,electric,automatic,35436.0,2.0,3.0,12891.0
kia,sportage,2020.0,2.6,diesel,manual,63676.0,2.0,3.0,11426.0
kia,optima,2015.0,4.7,electric,semi-automatic,160208.0,2.0,3.0,12095.0
chevrolet,malibu,2014.0,2.6,petrol,automatic,22760.0,5.0,1.0,11944.0
volkswagen,passat,2007.0,2.1,petrol,manual,257622.0,5.0,2.0,3147.0
toyota,rav4,2013.0,2.2,hybrid,manual,201614.0,5.0,3.0,7167.0
toyota,camry,2010.0,4.1,hybrid,semi-automatic,33513.0,2.0,5.0,11529.0
honda,civic,2002.0,1.0,diesel,semi-automatic,95791.0,2.0,4.0,3784.0
kia,sportage,2012.0,3.1,diesel,automatic,189831.0,4.0,5.0,8503.0
volkswagen,golf,2009.0,2.0,diesel,semi-automatic,201954.0,4.0,5.0,4760.0
toyota,corolla,2007.0,4.9,diesel,manual,251921.0,2.0,1.0,6061.0
mercedes,gla,2001.0,3.6,diesel,manual,277678.0,2.0,4.0,2446.0
ford,focus,2010.0,3.7,electric,manual,117885.0,4.0,2.0,10442.0
bmw,x5,2000.0,1.7,electric,manual,175585.0,2.0,3.0,4288.0
chevrolet,impala,2002.0,2.6,electric,manual,67087.0,3.0,1.0,7958.0
honda,cr-v,2008.0,3.9,diesel,automatic,221697.0,4.0,1.0,7466.0
volkswagen,passat,2023.0,4.1,hybrid,manual,68834.0,3.0,4.0,14723.0
volkswagen,tiguan,2015.0,3.4,hybrid,semi-automatic,265204.0,2.0,5.0,7695.0
toyota,corolla,2006.0,1.2,electric,semi-automatic,95130.0,5.0,5.0,7197.0
audi,a4,2017.0,2.6,hybrid,manual,3341.0,4.0,5.0,12733.0
kia,rio,2017.0,1.9,diesel,semi-automatic,173224.0,5.0,2.0,7635.0
chevrolet,impala,2019.0,4.1,hybrid,semi-automatic,9046.0,4.0,3.0,14719.0
toyota,rav4,2015.0,3.4,diesel,automatic,171416.0,3.0,4.0,10071.0
kia,optima,2015.0,3.7,diesel,manual,204422.0,3.0,3.0,8211.0
bmw,x5,2001.0,1.1,electric,manual,154290.0,4.0,2.0,4414.0
audi,a4,2013.0,2.5,petrol,semi-automatic,87407.0,5.0,4.0,8751.0
toyota,corolla,2022.0,3.6,electric,automatic,4015.0,2.0,3.0,17719.0
bmw,3 series,2015.0,1.2,hybrid,manual,241727.0,5.0,1.0,5965.0
audi,a4,2021.0,3.5,diesel,semi-automatic,59699.0,3.0,3.0,12706.0
toyota,rav4,2017.0,3.7,electric,manual,47034.0,2.0,4.0,13959.0
honda,civic,2018.0,3.9,diesel,manual,114308.0,2.0,3.0,11113.0
bmw,5 series,2017.0,1.7,diesel,manual,236316.0,3.0,5.0,6173.0
hyundai,sonata,2016.0,1.3,diesel,automatic,67381.0,3.0,5.0,10352.0
mercedes,e-class,2008.0,3.5,electric,semi-automatic,184735.0,5.0,1.0,8305.0
volkswagen,golf,2003.0,1.0,hybrid,automatic,92129.0,4.0,3.0,6657.0
bmw,3 series,2017.0,4.6,electric,semi-automatic,100013.0,3.0,2.0,13799.0
hyundai,elantra,2011.0,4.4,diesel,automatic,131802.0,5.0,4.0,10663.0
kia,rio,2015.0,4.9,electric,automatic,446.0,5.0,1.0,16991.0
ford,focus,2014.0,1.6,electric,automatic,202029.0,3.0,1.0,9359.0
ford,explorer,2022.0,2.5,electric,semi-automatic,294796.0,2.0,3.0,9304.0
ford,fiesta,2003.0,1.8,diesel,automatic,263843.0,4.0,4.0,3023.0
audi,a4,2021.0,4.1,hybrid,semi-automatic,192824.0,4.0,5.0,11643.0
hyundai,tucson,2023.0,2.7,electric,automatic,204899.0,2.0,3.0,13102.0
volkswagen,passat,2000.0,2.2,hybrid,manual,299016.0,3.0,4.0,2000.0
honda,civic,2020.0,1.7,electric,automatic,126331.0,3.0,4.0,12773.0
honda,civic,2007.0,3.1,diesel,semi-automatic,112151.0,5.0,5.0,7056.0
mercedes,c-class,2019.0,1.3,petrol,automatic,52579.0,2.0,2.0,11548.0
audi,q5,2016.0,3.9,hybrid,semi-automatic,188198.0,4.0,2.0,10036.0
hyundai,sonata,2010.0,2.8,diesel,semi-automatic,249984.0,2.0,2.0,4900.0
audi,q5,2013.0,1.9,hybrid,manual,167095.0,2.0,1.0,7558.0
bmw,x5,2001.0,1.7,electric,automatic,167431.0,4.0,3.0,6251.0
hyundai,elantra,2019.0,2.5,diesel,semi-automatic,11732.0,5.0,3.0,12065.0
bmw,3 series,2023.0,3.1,electric,manual,272813.0,2.0,2.0,10643.0
toyota,rav4,2019.0,3.2,petrol,automatic,95362.0,5.0,1.0,12592.0
mercedes,e-class,2019.0,2.0,diesel,manual,95927.0,2.0,5.0,9881.0
chevrolet,equinox,2002.0,1.8,petrol,semi-automatic,109972.0,3.0,3.0,4300.0
volkswagen,golf,2002.0,4.9,petrol,semi-automatic,51900.0,3.0,2.0,8562.0
volkswagen,tiguan,2016.0,3.2,hybrid,semi-automatic,2407.0,2.0,4.0,13051.0
toyota,camry,2023.0,2.7,electric,semi-automatic,133691.0,3.0,3.0,13026.0
mercedes,e-class,2008.0,4.1,petrol,manual,249477.0,2.0,3.0,5610.0
volkswagen,golf,2003.0,1.9,diesel,semi-automatic,197581.0,5.0,5.0,2948.0
volkswagen,passat,2023.0,4.7,electric,semi-automatic,216536.0,2.0,5.0,13369.0
audi,a4,2010.0,3.8,petrol,manual,194513.0,2.0,1.0,7009.0
bmw,x5,2013.0,4.6,petrol,automatic,183843.0,4.0,2.0,10423.0
ford,explorer,2005.0,3.8,electric,automatic,189411.0,4.0,4.0,9111.0
audi,a3,2023.0,1.2,hybrid,semi-automatic,247175.0,4.0,1.0,8256.0
honda,civic,2019.0,4.3,diesel,automatic,128924.0,3.0,4.0,13021.0
honda,accord,2009.0,4.9,petrol,automatic,16164.0,3.0,3.0,12876.0
chevrolet,equinox,2019.0,3.9,diesel,manual,39103.0,4.0,4.0,12917.0
hyundai,sonata,2004.0,1.6,electric,semi-automatic,147680.0,4.0,4.0,5946.0
ford,fiesta,2008.0,1.2,hybrid,semi-automatic,178281.0,2.0,2.0,5134.0
kia,rio,2008.0,4.3,diesel,automatic,59374.0,4.0,3.0,11112.0
toyota,corolla,2014.0,1.1,diesel,semi-automatic,10769.0,5.0,5.0,9184.0
chevrolet,malibu,2015.0,2.5,diesel,automatic,228993.0,2.0,3.0,8020.0
hyundai,sonata,2008.0,4.3,hybrid,semi-automatic,124795.0,4.0,4.0,9304.0
bmw,5 series,2015.0,4.9,diesel,manual,28128.0,2.0,4.0,12937.0
hyundai,elantra,2014.0,4.9,diesel,automatic,175562.0,5.0,5.0,11188.0
volkswagen,passat,2005.0,2.5,diesel,semi-automatic,183684.0,5.0,1.0,4426.0
chevrolet,impala,2002.0,4.2,electric,semi-automatic,213561.0,5.0,1.0,6628.0
kia,sportage,2018.0,4.7,diesel,automatic,265068.0,3.0,3.0,10398.0
audi,q5,2000.0,3.2,hybrid,manual,5681.0,5.0,2.0,8186.0
chevrolet,impala,2003.0,1.9,electric,manual,205207.0,4.0,1.0,4795.0
chevrolet,equinox,2001.0,2.9,petrol,automatic,166415.0,4.0,3.0,5471.0
ford,focus,2018.0,4.2,hybrid,automatic,50161.0,3.0,3.0,15196.0
chevrolet,equinox,2017.0,1.2,diesel,automatic,270746.0,2.0,1.0,6485.0
toyota,rav4,2020.0,4.4,diesel,semi-automatic,71566.0,3.0,4.0,13068.0
mercedes,e-class,2007.0,2.6,hybrid,manual,263333.0,4.0,4.0,4533.0
bmw,5 series,2017.0,1.0,electric,manual,241408.0,5.0,1.0,7371.0
honda,cr-v,2023.0,3.2,electric,semi-automatic,230001.0,5.0,2.0,11599.0
bmw,x5,2005.0,1.8,hybrid,semi-automatic,273362.0,3.0,3.0,2932.0
ford,focus,2019.0,3.1,diesel,manual,64185.0,3.0,3.0,11616.0
honda,civic,2010.0,1.5,diesel,manual,170395.0,3.0,4.0,5192.0
chevrolet,malibu,2023.0,2.3,petrol,automatic,233943.0,2.0,5.0,10121.0
hyundai,sonata,2009.0,4.7,petrol,semi-automatic,122862.0,4.0,2.0,9042.0
chevrolet,impala,2011.0,3.8,electric,semi-automatic,56331.0,2.0,5.0,12073.0
mercedes,e-class,2007.0,2.3,electric,manual,186395.0,2.0,5.0,6772.0
hyundai,elantra,2023.0,1.8,electric,manual,170719.0,3.0,2.0,11385.0
mercedes,gla,2012.0,2.6,diesel,automatic,31130.0,4.0,5.0,11177.0
toyota,camry,2006.0,2.5,diesel,semi-automatic,247781.0,5.0,4.0,3444.0
audi,a4,2002.0,1.9,hybrid,automatic,40115.0,2.0,3.0,8297.0
volkswagen,tiguan,2017.0,4.9,electric,automatic,282214.0,3.0,4.0,11955.0
kia,sportage,2004.0,3.3,hybrid,semi-automatic,285789.0,5.0,2.0,3884.0
toyota,camry,2007.0,1.4,diesel,manual,248915.0,4.0,5.0,2621.0
hyundai,elantra,2000.0,1.5,petrol,automatic,17989.0,3.0,4.0,6740.0
mercedes,e-class,2005.0,4.3,petrol,semi-automatic,133242.0,5.0,4.0,7235.0
kia,optima,2014.0,4.6,diesel,semi-automatic,193673.0,2.0,4.0,9026.0
hyundai,elantra,2007.0,1.7,diesel,semi-automatic,242693.0,2.0,3.0,3046.0
chevrolet,equinox,2020.0,4.2,electric,semi-automatic,38561.0,4.0,2.0,15528.0
audi,q5,2020.0,4.1,diesel,automatic,46625.0,4.0,4.0,14767.0
honda,cr-v,2014.0,2.2,petrol,semi-automatic,77361.0,3.0,2.0,8952.0
bmw,5 series,2002.0,2.4,hybrid,automatic,172380.0,2.0,1.0,6152.0
ford,explorer,2003.0,3.0,hybrid,manual,129742.0,2.0,3.0,6405.0
hyundai,sonata,2002.0,2.6,hybrid,automatic,247733.0,3.0,2.0,4845.0
hyundai,elantra,2016.0,3.0,electric,manual,200182.0,3.0,5.0,9896.0
ford,focus,2017.0,2.3,diesel,semi-automatic,76234.0,4.0,5.0,9975.0
bmw,5 series,2003.0,4.1,diesel,automatic,102011.0,5.0,1.0,8559.0
bmw,x5,2011.0,2.3,electric,semi-automatic,275808.0,3.0,3.0,6183.0
kia,rio,2001.0,3.3,diesel,semi-automatic,262793.0,4.0,2.0,2444.0
chevrolet,impala,2013.0,3.4,electric,semi-automatic,27089.0,5.0,5.0,12858.0
honda,cr-v,2006.0,2.7,hybrid,manual,67413.0,5.0,3.0,8251.0
audi,q5,2012.0,3.8,diesel,semi-automatic,97556.0,3.0,3.0,9548.0
kia,optima,2002.0,1.4,hybrid,automatic,160394.0,3.0,2.0,5392.0
chevrolet,malibu,2010.0,1.8,electric,automatic,26621.0,2.0,3.0,11867.0
volkswagen,passat,2010.0,4.3,electric,automatic,36065.0,5.0,2.0,14178.0
